ok	positive
sangat bermanfaat	positive
good	positive
puas	positive
cara masuk aplikasi ini	positive
aplikasi hanya untuk ketua rw sedangkan bantuan hanya yg deket sama rt rw aja yang pasti dapat bantuan dan yang lain gak dapat kenapa tidak per kk saja dijatahkan dapat bantuan tanpa harus ketua rw yg daftarin pilih pilih kalau rt rw mah	negative
sangat membantu	positive
g bisa d akses warga dan segala kebijakan provinsi hanya pengurus rt dan rw yg bisa nikmati tolong d revisi lg penggunaannya buat warga	negative
sae pisan	positive
bagus	positive
mntap	positive
sayangnya lemot	positive
sapawarga is the best	positive
sy telah usaha bikin perlenfkapan motor buat orangnya	negative
menjadi lebih efektif	positive
bagaimana cara agar seseorang dapat terdaftar di dkts dan apa saja syarat ny dan di mana harus mendaftar terimakasih	positive
ok	positive
aplikasi yg bagus	positive
admin saya sudah daftar tapi datanya kok tidak ada yah	positive
sangat bermanfaat memudahkan kinerja ketua rw dan menambah motivasi untuk lebih aktif dalam melaksanakan kegiatan di masyarakat	positive
bagus ada aplikasi ini tapi sayang pemerintah buanamekar korupsi bansos tetap saja bingung kalau bisa ini bisa di hubungkan antara pemerintah pusat dengan pelayanan publik seakan rakyat langsung berinteraksi dengan pimpinan daerah karena petugas setempat nya korupsi uang nya di pake bangun rumah mulu	positive
salam santun admin klo aplikasi sapawarga artinya untuk semua warga ya klo hanya untuk ktua rw sepertinya kurang tepat saya kasih bintang 1 dulu nanti saya tambah lagi	negative
aplikasi gila	negative
apliksi sapa warga sangat lah bermanfa at bgi smua msrakat	positive
saya suka sekali	positive
cara masuk ke sapa warga kok susah banget	positive
aplikasi sapawarga realisasi pemikiran briliyan dan jenius pak ridwan kamil saya bisa menambah wawasan ilmu serta pola pemikiran dan memunculkan ide2 baru dari daerah lain mengakses segala informasi dan lain sebagainya pokonya mantaap pokonya sebagai ketua rw saya sangat sangaat membutuhkan terima kasih	positive
aplikasi sapawarga di perangkat saya jadi tidak dapat di buka	neutral
membantu sekali	positive
saya d cek lewat sapawarga ternyata ada nama saya tpi aneh nya d tolak pembagian bantuan katanya kk gk jelas alamat gk jelas blm cukup umur blm keluarga orang nya tlah tiada padahal saya masih ada aduh parah saya berkeluarga umur aku 31 anak 2 masa saya d tolak anehh kk punya nik ktp ada tolong nih jangan sampe data saya d hapus oleh pemerintah orang nya meninggal padahal masih ada	positive
saya warga depok tapi tidak ada sama sekali saya terima bantuan baik uang atau pun beras padahal di kartu keluarga saya hanya saya dan anak saya saya ini seorang ibu dan juga kepala rumah tangga ga adil bagi saya khusus rw tetapi warga tidak bisa gak transparan yg dekat dengan perangkat desa pasti ada namanya ga adil banget	negative
tong sapa warga atuh sapa rw kituh	neutral
tolong untuk bantuan harus tepat sasaran ya harus transparan dan data warga tolong diperbarui kalian kerja digaji oleh pajak masyarakat maka tolong kerja yg benar	negative
siip	positive
penuh informasi dan bisa berbagi pengalaman	positive
mantap	positive
ok	neutral
aplikasi sapawarga sangat bagus dan membantu kegiatan rw	positive
ok	positive
kok saya gak bisa buat akun anrh banget	negative
kenapa di khususkan hanya sebatas orang yang memiliki jabatan saja apa tidak ada aplikasi penghubung antra warga dengan pemerintah	negative
tolong dibantu	positive
saya kasi bintang 2 dulu krna saya gak bisa dftar dan saya minta bantuan gmn cara masuk ke aplikasi sapawarga mksh	negative
jadi bisa lebih tranparan dan bisa mendapatkan ide2 baru untuk pembangunan wilayah dan desa kami	positive
mantabbbb	positive
impormasi untuk supaya di ketahui oleh kalangan masyarakat bawah cara melihat yang	negative
rw saya tidak daftarin warganya yg miskin untuk dapet bantuan mungkin kurang tahu aplikasi	negative
tidak bisa upload dari galeri di option usulan rw harus dari camera langsung	neutral
gabisa log in akun knpa ya gmna cara masuknya	negative
ok	positive
ya sampai saat ini bansos dari pemerintah propensi belum turun lagi padahal warga sedang mengharpkan dan justru bantuan yang dari pusat melalui kemensos tahap yang ke 10 sudah turun lagi	positive
sapawarga ternyata bukan aplikasi untuk menyampaikan suara warga lain kali buat aplikasi tempat keluh kesah warga karna banyak rt rw yg kerja nya tidak transfaran apa apa segala di uangkan dapat uang bansos pun harus di potong klau ngga di potong yg dapet nya itu2 aja orang2 terdekt nya saja	negative
mantap tapi selama ini saya tidak bisa melihat data bantuan	positive
sangat membantu dalam mendapatkan informasi untuk diteruskan k warga	positive
kumaha yeh minta akun tapi ga ada respon admin na kamana sare wae	negative
manteeeup bngeeeut sngat membantu	positive
mantap	positive
belum diliat jadi tak kasi 2 dulu bintang nya	negative
lama buka nya aplikasi ini loading nya delay bgt	neutral
good	positive
ok sanagt membantu infonya	positive
teruntuk pengurus rt 05 rw 14 kelurahan sadang serang kecamatan coblong kota bandung kenapa anda tega saya yg jelas2 terdampak covid tapi tidak didata apa salah saya nama saya eriek kurniawan pekerjaan ojek online sudah 7 bulan terhimpit masalah ekonomi gara2 covid tapi pengurus rt dan rw nya tidak mendata saya semoga allah memberi hidayah untuk anda penguasa rt rw	negative
bgus	positive
untk data penerima bantuan perluasan sembako dari data sapa warga tercantum namany tp tidak menerima kartunya kenapa bisa gitu ap salah masukin data nya mohon penjelasanny	positive
bagus	positive
ok mantap	positive
semoga lebih di perbaiki lagi sistim nya	positive
namanya sapawarga tapi khusus untuk rw kenapa terus kenapa aplikasinya ada di playstore kalau hanya untuk rw saja lebih baik untuk warga juga biar pemerintah desa sejawa barat lebih transparan terhadap warganya mengenai informasi bantuan apapun yang ada di jawa barat itu hanya saran saya aja sebagai warga jawa barat	positive
di era medsos skrg ini aplikasi sapawarga merupakan solusi tepat cerdas dlm memanfaatkan teknologi digital berupa gadget smartphone utk menghimpun berbagai informasi kepemerintahan khususnya di tingkat rw	positive
mantaaapss bisa sosialisasi online	positive
kami kesulitan untuk log in	positive
oke	positive
ok	positive
kita percaya kalau pun bantuan dari pemerintah di adakan tpi tololong buka akses untuk seluruh warga jika hanya rw saja akan rasnya percuma karna bukan nya sok uzon da juga yang nyeleweng jadi mohon untuk akses semua warga bisa d wujudkan	negative
nhun pak gubernur atas bantuan provinsi yg manfaatnya dirasakan langsung oleh warga	positive
selalu beri informasi buat kemanusiaan	positive
tolong untuk bisa diakses buat semua warga karena rw tidak transparan dana bantuan aja dipotong perkk terus yg dapet bantuan hanya kolega sodara2	negative
ok tapi rt rw nya pilih kasih	positive
bagus	positive
sangat akurat terpercaya	positive
percuma saja tidak bisa diakses warga secara langsung karena tidak bisa mendaftarkan sendiri bansos nya langsung jujur saja kakak sy terdaftar pkh tapi tidak pernah dapat bantuannya apalagi saya sama sekali tidak pernah dapat bantuan dari pemerintah mohon dipertimbangkan agar setiap warga bisa mendaftarkan diri sendiri tidak perlu lewat perangkat desa	neutral
sangat membantu masyarakat pedesaan dalam hal program bantuan dari pemerintah	positive
sangat di sayangkan hanya bisa di akses oleh aparat setempat dikarnakan banyak sekali bantuan yang tidak tepat sasaran	negative
sapurasun admin gamana seputar sapawarga	negative
alhamdulillah melalui ssfawarga saya bisa mengajukan langsung bantuan dari jawa barat dan alhamdulillah tahap 1 tahap 2 dan tahap 3 sudah banyak warga yg menerima manfaat bantuan bansos dari propinsi terima kasih buat kang emil semoga sehat selalu aamiin	positive
jelas dan akurat informasinya	positive
sapawarga sangat membantu warga kami	positive
mudah2an jawabarat makin berakhlak dan pemimpinya memikirkan nasib rakyat amin ya rob	positive
bagus manfaat bagi rw kami	neutral
baik	positive
bagus tapi kali ini saya admin kecamatan kesulitan blm bisa masuk hp habus di reset pabrik tolong dibantu terima kasih	positive
sangat membantu	positive
kalo bisa setiap ke rt an di haruskan punya aplikasi ini soal nya pas lg banyak bantuan sperti skarang se enak jidat pegawai desa aja bagiin nya	neutral
kenapa ya sapawarga saya tidak bisa dibuka mhon infonya harus seperti apa	positive
untuk instansi pemerintah jawa barat yang terhormat saya sebagai warga kabupaten cirebon tepatnya diblok kebon kunir desa kedung jaya kecamatan kedawung sangat sedih dengan pembagian sembako blt pkh dll itu tidak pada tempatnya alias salah karena siapa yang dekat dengan perangkat desa itu dia yang dapat sedangkan yang dulunya dapat bantuan dicoret alhamdulillah saya sampai saat ini belum pernah dapat bantuan dari pemerintah dari anak saya yang ke 1 sampai ke 5 tidak pernah dapat bantuan apapun	positive
mohon untuk bisa diakses oleh warga juga ga cuma pengurus rw dan disajikan data siapa saja penerima bantuan dan jenis bantuan yg didapat supaya kita bisa lihat siapa saja yg dapat bantuan dan yg tidak karena kami warga berkali kali di suruh ngumpulin fotocopy kk dan ktp oleh rt rw takutnya disalahgunakan	negative
mantap sangat mendukung dalam kegiatan informasi	positive
makin cepat impormasi	neutral
untuk rw dikelurahan tanah sareal kota bogor bnyak warga yg tidak masuk daftar termasuk saya sejak awal maret hingga hari ini seharusnya sebagai ketua rw lebih aktif dalam tanggap darurat nuhun	positive
ok	positive
membantu sekali tapi hp dari rw sblm nya program gubernur ko ga dikasih kan sebagai aset malah jadi hak milik yah	positive
penting utk kami para warga	positive
lebih tanggap lagi dan update terus program jabar di sapawarga dan semoga usulan bisa direspon	positive
semoga kedepan bisa lebih baik dan tingkatkan terus	positive
aplikasi yang sangat membantu para pengurus rt dan rw guna mendapatkan informasi serta sharing program program yang sedang berjalan hatur nuhun	positive
bagus	positive
hapunten kawagel dupi apl ieu tiasa kngo warga teu	negative
masalah bantuan bamprop kapan di salurkan	positive
alhamdulilah dengan adanya sapawarga semua pembritahuan dan kegiatn2 sekarang jdi tau semua mksi atas aplikasinya	positive
baru donload kasih 4 dulu	positive
sangat membantu kinerja bapa rw	positive
saya sangat terbantu dengan adanya aplikasi sapa warga ini saya tau info banyak dari aplikasi ini dan saya jg bisa bantu warga saya yg terdampak covid karena banyak warga saat ini benar benar sangat membutuhkan bantuan	positive
jadi tahu berita dan program jabar	positive
hanya buat pejabat setingkat rw bukan buat warga jelata	negative
bintang 4	positive
rw di daerah saya kudet jadi gimana dong	negative
aplikasi ini sangat menbantu utk dpt melihat kinerja rw dari beberapa daerah memacu kinerja tiap rw utk bisa lebih semangat kerjanya	positive
ari amang sabagai naon install apk sapawarga sebagai warga ta at pajak amang nyaho sapawarga jang naon hayng nyaho guna na matak nginstal ge jang saengges ngainstall amang nyaho naon guna na matak nanyakeun ka maneh oge uing teh teu ngarti naha tombol daftar jadi tombol wa terus ku amang di pencet teu dipencet terus nanya uing teh naon guna na terus naha teu bisa daftar aya ngarespon weh mang eweh	negative
kalau brsipat untuk umum ya sharusnya aplikasi ini bisa dgunakan untuk semua warga jawa barat biar tidak saling curiga	negative
apps mantap bsa bantu warga saya	positive
dengan adanya sapawarga kami bisa tambah pengetahuan sukses jabar	negative
sangt terbantu dgn aplkasi nya	positive
sangat bagus dan membantu	positive
sangat membantu dengan aplikasi ini semoga bisa lebih mudah untuk membantu warga	positive
alhamdulillah sapawarga merupakan aplikasi interaktif antara warga dan pemerintah provinsi yg mudh2n lewat interaksi ini pihak pemprov bisa melihat berbagai keluhan2 warganya	positive
bansos bisa mudah d verval sangat membantu sekali	positive
ok	positive
cool	positive
kalau serius diwajibkan saja buat rw untuk instal aplikasi ini min biar bisa saling kroscek data agar kalau ada bantuan pemerintah apapun itu bentuknya bisa tepat sasaran kalau bisa ada aplikasi pendamping untuk warga juga agar bisa berinteraksi langsung dengan rw nya secara online	positive
ok	positive
mantap	positive
mohon pebaikan untuk kolom usulan	positive
bagus sekali mempererat tali silaturahim khususnya para rw sejabar	positive
informasi lengkap dan dapat diakses dengan baik	positive
sangat membantun sekali buar pak rw	positive
kita bisa melihat kegiatan rw se jabar dan saling komen untuk memberikan support untuk jabar yg lebih baik	positive
aplikasi ny sangat membantu	positive
sapawarga	positive
memudahkan mendapatkan informasi dan bisa menjadi studi banding dengan daerah tertinggal	positive
sangat membantu	positive
payah	negative
alhamdulillah sangat terbantu	positive
dengan adanya sapawarga bisa dapat mambantu dalam akses mensejahterakan warga dengan majunya zaman tekhnologi	positive
top lah oke banget	positive
cukup puas dengan pelayanan tim sapawarga semoga lebih ditingkatkan lagi	positive
dan sekarang sudah semakin baik	positive
	positive
jabar juara	positive
ok	positive
sampurasun terimakasih tentang adanya sapawarga karena kami dapat mengenal kegiatan dari desa lain terutama kegiatan rw nya supaya menjadi bahan perbandingan dengan desa kami pokonamah maju terus jawa barat	positive
saya sangat senang sekali keluhan dan kegiatan bisa tersalurkan lewat aplikasi dari sapawarga	positive
terus tingkat	positive
sangat baik	positive
jabar ppropgoid	neutral
akun saya tidak dapat login di buka kembali nomor telp yang ada di aplikasi tidak dapat di hubungi nomor admin sapa warga yang mana yang bisa di hubungi untuk meminta password saya kembali	positive
oke	negative
sangat bagus	positive
hp saya di install ulang sapawarga nya ke hapus bagaimana cara dapatkan password nya saya wa ngga ada yg jawab mohon arahannya	positive
terimakasih atas ada nya sapa warga kami sangan di bantu pokonya istebes	positive
oke banget lanjutkan update onfo terkini tentang jabar	positive
tempat nya antara warga dan pemimpinnya dan harus lebih di tingkatkan	positive
karena belum bisa melakukan verval di sapawarga sampai periode iii jd 4 aza dulu	positive
sangat bermanfaat info info nya	positive
m f kasih bintang 2 dulu blum bisa bikin akun	negative
aplikasi sapa warga ini sangat bermanfaat banget bagi kami selaku rw namun alangkah lebih baiknya lagi kalau seandainya di aplikasi ini di benahi juga data kependudukan disdukcapil supaya rw bisa memverifikasi data penduduk yg sebenar benarnya karena sering banget kami menemukan adanya data orang orang yg sudah lama meninggal di panggil kembali dalam pencoblosan malah ada juga yg sudah meninggal dunia ini terdaftar selaku penerima bantuan	positive
ok	positive
	positive
membantu membangkitkan wargi anu aya di desa kami hatur nuhun pak ridwan hatur nuhun ibu kepala desa kudadepa kec sukahening kab tasikmalaya good luck thanks you	positive
kenapa saya g bsa masuk akun sapa warga padahal saya ga kluar dri sapa warga soalnya saya lupa akun dan kata sandi jd g bs masuk aplikasi sapa warga lagi	negative
sangat membantu untuk info nya	positive
sapa warga adalah sebagai alat pemersatu diantaranya menambah pangetahuan pengalaman dan ilmu pengetahuan	positive
sangat membantu akan keperluan aspirasi warga	positive
terimakasih sapa warga sy sebagai rw bisa langsung mengajukan bantuan kepada pemerintah dengan adanya wabah covid dan aspirasi masarakat dapat langsung di utamakan	negative
dengan adanya sapawarga jadi komunikasi terasa dekat warga yg belum terverifikasi bisa masuk	positive
mantap	positive
bantu dong cara buat akunnya	negative
ajam rw 08 kp sodongkamal ds jagabaya	negative
	positive
sangat membantu	positive
sangat sangat sangat penting bagi kita semua	positive
tidak ada jarak antara pengurus rw dan pemprov jabar semoga komunikasi dan silaturahmi selalu terjalin	positive
dengan adanya aplikasi ini kita bisa tahu dan bisa membantu masyarakat yg membutuhkan terima kasih	positive
gimana cara unsername dan paswod nya	positive
kenapa gak bisa bikin akun kan aku belum punya akun nya gimana caranya	negative
ko gak bsa masuk	negative
dengan sapawrga kita tau semuanya	negative
mantul	neutral
mau bikin akun pas minta akun lewat wa malah centang doang hadehh	negative
sampurasun bp gubernur sangat membantu utk warga jabar dalam kondisi sekarang ini yg lagi serba kesulitan karna dampak covid 19 htr nuhun	positive
dengan adanya aplikasi sapawarga saya sangat berterima kasih karena sangat membantu mendapatkan informasi aktual	negative
utk berita daerah jabar dan depok pd khususnya terutama informasi bansos dan covid 19	positive
sangat membantu	positive
memudahkan laporan yang akurat	positive
lupa kata sandi	positive
apps hebat tepat sasaran trimakasih pak admin	positive
sangat membantu	positive
semoga aplikasi ini dapat membantu para ketua rw untuk membantu masyarakat	positive
hatur nuhun tina saga opini nu aya di sapa warga simkuring janten trang	positive
impormasinya akura	negative
aplikasi yang membantu rw	positive
mantap	positive
mantaaap	positive
pasang app sapa warga jabar	positive
sangat bermanfaat untuk berbagi informasi serta dapat membuka wawasan kami belajar dari kegiatan rw di luar sana	positive
keren	positive
mau tanya sugan weh aya jawaban didideu mah apakah penerima bantuan ini bisa di ganti	negative
mantap	positive
mantap	positive
pengajuan pengerasan jalan linnngkungan	positive
kami lebih cepat dapat informasi dan mengupdate warga lebih cepat dalam hal bantuan dimasa covid	positive
assalamualaikum alhamdulillah puji syukur kehadirat allah swt kita d berikan ke sehatan jasmani maupun rohani amiiin yarobal alamin	positive
dengan ada nya aplikasi sapa warga alhamdulillah bisa mengenal lebih luas pengurus di luar terima kasih admin sapa warga semoga ke depan lebih baik	positive
server sering eror	neutral
kalo bisa aplikasi sapawarga bisa di akses oleh warga setempat walaupun mungkin ada batasan agar transparan dan ikut mengawasi	negative
lansung sampai ke yg berwenang	positive
sangat membantu buat laporan dari bawah	positive
iin	negative
aplikasinya bgus syang cma support os android	positive
sangat membantu	positive
good	positive
oke	positive
sangat membatu kegiatan seputaran rw	positive
bisa mengutarakan pendapat	positive
aplikasi sapawarga sangat membantu ketua rw untuk mendata warganya untuk diusulkan bansos yang terdampak covid 19 atur nuhun pak gubernur jawa barat nu tos mempalitasi aplikasi sapawarga jawa barat juara	positive
belum dicoba semua	negative
apk yang sangat bagus untuk membantu warga yg betul2 sedang kesulitan	positive
sdh bagus hanya ada beberapa fitur yang belum sempurna	neutral
bagus	positive
cukup memudahkan tapi sering terganggu sinyal	negative
sy sngat suka bsa belajar dan menambah wawasan	positive
alhamdulillah sangat membantu untuk para ketua rw	positive
sya kasih 4 karena ada yang kurang jelas perihal pendataan nya	positive
aplikasinya kurang komplit usulan kalo bisa semua kegiatan verifikasi data harus melibatkan sapa warga baik yg sifatnya pendataaan penduduk maupun sensus dan yg lain nya karena yng mendata langsung adalah ketua rt rw jadi lebih valid dan akurat datanya gak asal tembak terima kasih	negative
sangat membatu kepentingan masyarakat good	positive
selalu ada data verifikasi yg bertambah sendiri padahal admin kita ga nambahin sama sekali password juga udh dirubah samapi diusahakan hanya saya saja yg tau tpi tetep bertambah rata2 data yg masuk baru adalah org yg sudah meninggal atau dpt tahun 2018	negative
baru masuk kasih 4 dulu keliatannya sangat membatu untuk kepentingan masyarakat umum khususnya jawabarat	positive
sampurasun upami anggota bpd tiasa nga akses sapawarga hatur nuhun	negative
bagus tingkatkan lagi jaringan server nya biar lebih cepat akses nya	positive
ok	positive
ok tapi belum terbukti bermanfaat karena baru memakai sapa warga	positive
server sering susah respon	positive
berbagi ilmu dan informasi	positive
maaf kami beri bintang 3 karena servernya sering error tidak merespon	neutral
bagus sanggat membantu	positive
kasih tiga dulu masih lemot	neutral
kedepanya informasikan segala bantuan dari pemerintah biar rt rw tau bantuan apa saja untuk warga yh	positive
sangat membantu	positive
server sering tidak merespon	negative
sangat membantu kami dpt kemudahan untuk mengetahui kegiata dan pbangunanrw se jawa barat mempercepa infmasi terutama mempercepat proses permohonan bantuan untuk masyarakat di ke rw an masing2	positive
server kurang harus lebih ditingkatkan	neutral
aplikasi yang sangat membantu warga terima kasih bapak gubernur	positive
masalah diserver menggangu tapi is ok informasi nya sangat membantu warga	neutral
sok ngahuleng sakapeung mh	positive
sangat membantu	positive
ok tks aplikasih sangan berjiwa sosial	positive
alhamdulilah adanya apliksi sapawarga pengertian yg saya daptkn	positive
ok	positive
tolong di perbaiki server sering error padahal udah pake wifi terima kasih	negative
kerja nyata	positive
sangat membantu sekali kepada kegiatan yang saya kerjakan dengan adanya aplikasi ini namun sayangnya servernya masih lelet maka saya kasih 3 star	neutral
oke	positive
dengan ada nya aplikasi sapawarga menambah wawasan dan pengetahuan	neutral
aplikasi layak guna khusus warga jawa barat semoga bermanfaat utk khalayak ramai aamiiin	positive
untuk servernya diperbaiki lagi	negative
mantap	positive
bagus	positive
sangat membantu warga jabar hususnya	positive
alhamdulillah bisa digunakan dengan baik mudah mudahan warga bisa merasakan manfaatnya	positive
tidak bisa di akses selalu server tidak merespon	negative
bermanfaat	positive
mantap	positive
tolong server di perbaiki lagi	positive
susah untuk log in nya parah ga masuk	negative
bagus sekali	positive
terima kasih informasi seputar bansos	neutral
sangat asfiratif	positive
good	positive
baik	positive
aplikasi yang sangat membantu	positive
membantu memberikan data yang akurat	positive
rw 09 ds ciburuy bayongbong garut	positive
ok	positive
kegiatan sosial	positive
gak bisa dibuka	negative
the b	negative
ada nya sapawarga ini dpt mmbntu saya contoh nya satu mengetahui siapa yg dpt banso	negative
bagus	positive
terima kasih sapawarga saya sebagai ketua rw desa cisaga sangat terbantu atas aplikasi ini mempercepat birokrasi langsung ke provinsi namun harus selalu di update ke depan bisa gak aplikasi ini di tambah kan fitur untuk warga sebagai usulan dtks yang baru terima kasih	positive
sangat membantu	positive
aplikasi error terus dan no respon sidak kepada penerima bansos yg melanggar ketentuan terutama pejabat jabat ke rt an	negative
susah di download bro sinyal susah di depok	negative
kenapa server sapawarga s pada saat ini sangat susa	positive
lodiiiiiiiinggggggg	negative
bisakah warga menggunakan apk ini dan dapatkah di resvon cepat pengaduan dan keluh kesahnya terutama terkait urasan yang sekarang	negative
ok	positive
kenapa min ko gak bisa di buka	negative
semoga bermanfaat	positive
mantul	positive
knpa stiap saya login server sibuk terus tolong di bantu	negative
terimakasih sangat membantu	positive
kenapa setiap ingin menambahkan calon penerima itu selalu server tidak merespo itu kenapa ya	positive
mohon di buat seringan mungkin untuk aplikasinya	negative
susah serper	negative
hese abus ahh	negative
saya beri 5	positive
perbaiki servernya jangan alasan internet tidak stabil dan lelet	negative
	positive
aplikasi nya lelet gak bisa di akses harus tengah malam baru bisa nginput data sedangkan waktu verifikasi hanya sampai besok	negative
cukup membantu	positive
msih blum bisa maksimal	positive
mantaaaaaaaaaap	positive
aplikasi ini sangat membantu warga jawa barat tapi masuknya susah sekali lambat tolong servernya di perbaiki dengan baik	negative
server tidak merespon sering error padahal koneksi internet stabil sangat menyulitkan	negative
pokoknya bagus	positive
sangat membantu	positive
sangat bagus cuma satu server suka down	positive
mantap	neutral
admin tolong di perbaiki lagi ketika saya buka apk nya selalu server tidak ditemukan dan ketika masuk selalu ada bacaan jaringan seluler anda lemah padahal sinyal saya bagus gak lemah mohon di perbaiki lagi apk nya saya mau masukan warga penerima bantuan jdi susah karena kendala tersebut kirain bakal membantu ehh malah di persulit mohon segera di perbaiki	negative
saya bingung aplikasi yg di buat husus untuk rw ko server nya burung ga ngerespon terus tolong dong d perbaiki	negative
sayang susah akses	positive
kenapa mau login apk ini selalu server tidak merespon tolong d tingkat kan lagi dong biar gampang saya memferivikasi warga saya	neutral
ko saya ga bisa masuk slalu eror	negative
sagat membantu	positive
sip ko	positive
ok	positive
kenapa dah seminggu sampai sekarang blm bisa masuk	negative
mempersulit kebnyak server tdk merespon	negative
bagus untuk menyambung komunikasi dan memberikan informasi yg up to date	positive
assalammualaikum wr wb maaf saya kasih bintang 2 karena ada masalah dalam hal server yang kurang baik jadi membuat pekerjaan kurang efisien perihal waktu jadi termakan oleh kondisi server yang kurang baik alias lemod mohon untuk di perbaiki kembali dan di uji coba kembali terima kasih	negative
mantap mudah digunakan meningkatkan validitas penerima bantuan provinsi tingkat rw yg awalnya dari tahap 1 sebanyak 42 orang menjadi 159 orang yg memperoleh bantuan meskipun ada yg tdk dpt sebanysk 30 orang di usulkan 189 org yg menerima 159 orang	positive
sangat bermanfaat	positive
fitur sudah semakin lengkap tetapi masih loading lama	positive
sangat membantu rt rw	positive
programnya sangat membantu dan memudahkan dalam mencari informasi terkait kemajuan wilayah dsb hanya saja sedikit kurang support apabila ada kasus lupa passwod	positive
dengan sapa warga pengajuan bantuan untuk warga lebih mudah	positive
aflikasi sapa warga sangat membantu untuk lebih mengetahui kegiatan pemprov jawa barat dan untuk mempermudah komunikasi antara rw se jawa barat dengan pemprov jawa barat	positive
serverna lemot pisan loading wae	negative
lelet loading lamban	negative
bagus sekali aplikasi sapawarga semua kegiatan ada disini semoga lebih baik lagi	positive
susah masuk	negative
lelet	neutral
bagus	neutral
mantap	positive
semoga makin baik aja	positive
aplikasi yg sgt membantu untuk kemaslahatan warga	positive
lebih di tingkatkan lagi jabar selalu didepan	positive
ok	positive
sangat membantu dalam informasi2 yang mengenai kepntingan masyarakat	positive
kami atas nama rw kasih lima bintang sangat bagus dengan adanya aplikasi sapawarga ini sangat membantu kami terima kasih kepada bpk gubernur dan jajarannya	positive
lumbayan membantu buat para rw	positive
awalnya bagus pas kesini nya server terputus padahal jaringan bagus bagai mana solusi nya	negative
sangat membantu pemerintah daerah jawa barat dalam memberikan info terkini nuhun kang emil	positive
pengalaman baru mengenal sosok ketua rw se jabar	positive
bagus	positive
sapa warga	positive
berguna sekali terima kasih	positive
ma af saya donload apl ini udah ber xx tapi knpa ga bisa kebuka bleng hitam di layar hp saya semua ijin udh saya reset tapi ttp aja bleng minta masukanya	negative
bagus bnget	positive
hapunten anu kasuhun sateu acan na naha nya teu tiasa buka bansos bade input janten sesah di klik bansos teh kitu we nge blank pami tiasa perbaiki saenggalna supados pembagian bantosan kangge wargi tepat sasaran berjalan sapertos biasa na hatur nuhun	negative
saya suka	positive
bagus	positive
terima kasih bapak gubernur h ridwan kamil karena berkat adanya aplikasi bisa membatu sesama	positive
saya ketua rt barusan saya mau masuk ke aplikasi sapawarga tidak gampang setiap saya login selalu server tidak merespon tolong bantuan nya kepada yang bersangkutan agar saya dapat mengajukan warga warga yg terkena dampak covid 19 terima kasih	positive
bagus	positive
bagus sangat membantu	positive
hallo tim sapawarga saya mau bertanya tentang akun sapawarga jadi ada beberapa pertanyaan yang saya akan utarakan agar pihak desa disini transparan atau ada yang disembunyikan pertanyaannya 1 apakah akun sapa warga hanya khusus dimiliki oleh ketua rw saja 2 apakah pembuatan akun sapawarga dibuat secara kolektif oleh pihak desa masing2 atau bagaimana 3 apakah data yang tercantum di akun sapawarga seperti email dan nomor hp memang punya si ketua rw atau gimana	positive
apakah akun2 di sapawarga ini dibuat secara kolektif oleh pihak desa kemudian setelah jadi akunnya dibagikan ke setiap rw masing2 jadi tidak bisa langsung ketua rw membuat akun harus di kolektifkan pihak desa dan apakah email serta no hp di akun tersebut memang milik pribadi setiap rw	positive
saya bangga dengan adanya sapa warga karena semua yang berhak menerima bantuan bisa saya ajukan secara langsung kepada pemerintah	positive
good	positive
aplikasi sapa warga sapa rw mungkin bisa di perbaiki biar semua warga bisa berpartisipasi saya mau membuat ajuan karena banyak warga yang tidak menerima bantuan tepat sasaran tapi sia2 dan sulit	negative
sering error	negative
sangat membantu	positive
server sering tidak merespon	neutral
gak ada bintang sepotong ya bintang 1 terlalu bagus aplikasi masih beta kali ya server error mau masuk aja gak bisa mending ganti namanya jadi sapaserver bukan sapawarga	negative
aplikasi bagus untuk komunikasi warga dan aparat di jawa barat	positive
sangat membantu warga	positive
susah masuk ngeload	positive
saya kasih 5 bintang buat aplikasi sapawarga bagus banget tapi sayang saya sebagai rw pemekaran tidak bisa masuk ke aplikasi ini emang rw yg tidak ada a b gampang masuk aplikasi sapawarga saya mohon untuk yg rw nya ada a sama b nya juga bisa masukin data saya ajukan keluhan ini ke keluraha tidak ada respon	positive
saya masih kesulitan mngupload kgiatan apalagi mngverval	negative
tolong perbaiki lagi kenapa setiap saya mau buka selalu server tidak mendukung dan tolong perbaiki lagi kecepatannya saya pake wifi pake kartu yang sinyalnya baguspun selalu gangguan buat kerjaan makin lama buang buang waktu	negative
bermanfaat sekali	positive
server masih sering down tolong di perbaiki	neutral
saya ketua rw baru saya kesulitan masuk login di aplikasi sapawarga setiap login balasan server tidak merespon mohon untuk di segerakan agar saya bisa menggunakan aplikasi sapawarga semaksimal mungkin terima kasih	positive
sangat membantu haturnuhun	positive
mantap	positive
baik	positive
tidak bisa buka ferivikasi data izin masuk ditolak	positive
jabar juara	positive
bembantu pemerintahan	positive
mantap	positive
semoga bisa membantu warga	positive
saya sangat terbantu dengan adanya aflikasi sapawargs	positive
sangat baik	positive
lemot	positive
sangat membantu dan bermanfaat	positive
tes dulu jika ok bintang full	positive
bagoos	positive
sangat membantu utk mengetahui program kegiatan gubernur jawa barat yg di peruntukan demi kesejahteraan masyarakatnya	positive
